2005kl V 53737.48654 18.647 0.059 CfA3_KEP
2005kl V 53746.51487 18.977 0.073 CfA3_KEP
2005kl V 53757.41101 19.087 0.089 CfA3_KEP
2005kl V 53764.48043 19.160 0.078 CfA3_KEP
2005kl V 53765.39182 19.212 0.080 CfA3_KEP
2005kl V 53765.47321 19.254 0.127 CfA3_KEP
2005kl V 53766.53110 19.338 0.120 CfA3_KEP
2005kl V 53768.45122 19.111 0.130 CfA3_KEP
2005kl V 53777.39888 19.176 0.133 CfA3_KEP
2005kl V 53779.39605 19.300 0.151 CfA3_KEP
2005kl V 53786.46534 19.431 0.159 CfA3_KEP
2005kl V 53787.41939 19.611 0.180 CfA3_KEP
2005kl V 53788.47692 19.564 0.190 CfA3_KEP
2005kl V 53794.40287 19.827 0.264 CfA3_KEP
2005kl V 53797.45743 19.880 0.273 CfA3_KEP
2005kl V 53798.38478 19.558 0.216 CfA3_KEP
2005kl V 53799.46255 19.886 0.253 CfA3_KEP
2005kl V 53800.46100 19.707 0.291 CfA3_KEP
2005kl V 53803.45414 19.935 0.267 CfA3_KEP
2005kl V 53807.35750 19.987 0.279 CfA3_KEP
2005kl V 53807.37700 19.971 0.315 CfA3_KEP
2005kl V 53833.23791 20.108 0.305 CfA3_KEP
2005kl V 53834.26405 20.352 0.328 CfA3_KEP
2005kl V 53840.28910 20.185 0.325 CfA3_KEP
2005kl V 53841.25934 20.377 0.320 CfA3_KEP
2005kl r' 53699.48597 16.189 0.017 CfA3_KEP
2005kl r' 53704.51192 16.101 0.014 CfA3_KEP
2005kl r' 53706.51609 16.090 0.015 CfA3_KEP
2005kl r' 53708.53732 16.164 0.015 CfA3_KEP
2005kl r' 53714.45737 16.384 0.014 CfA3_KEP
2005kl r' 53726.51938 16.991 0.022 CfA3_KEP
2005kl r' 53728.39507 17.067 0.021 CfA3_KEP
2005kl r' 53729.51969 17.115 0.023 CfA3_KEP
2005kl r' 53731.42690 17.184 0.019 CfA3_KEP
2005kl r' 53731.48074 17.206 0.018 CfA3_KEP
2005kl r' 53743.52250 17.575 0.025 CfA3_KEP
2005kl r' 53745.50132 17.613 0.025 CfA3_KEP
2005kl r' 53746.51726 17.565 0.032 CfA3_KEP
2005kl r' 53757.41340 17.828 0.027 CfA3_KEP
2005kl r' 53764.48282 17.953 0.034 CfA3_KEP
2005kl r' 53765.39421 17.978 0.033 CfA3_KEP
2005kl r' 53765.47559 17.963 0.029 CfA3_KEP
2005kl r' 53766.53348 17.940 0.027 CfA3_KEP
2005kl r' 53768.45361 17.967 0.036 CfA3_KEP
2005kl r' 53777.39558 18.128 0.051 CfA3_KEP
2005kl r' 53778.44450 18.054 0.042 CfA3_KEP
2005kl r' 53779.39134 18.127 0.038 CfA3_KEP
2005kl r' 53779.41072 18.076 0.043 CfA3_KEP
2005kl r' 53781.42160 18.117 0.059 CfA3_KEP
2005kl r' 53786.46058 18.280 0.050 CfA3_KEP
2005kl r' 53787.42247 18.214 0.055 CfA3_KEP
2005kl r' 53788.47999 18.260 0.068 CfA3_KEP
2005kl r' 53796.46536 18.388 0.089 CfA3_KEP
2005kl r' 53797.45271 18.392 0.070 CfA3_KEP
2005kl r' 53798.38786 18.441 0.089 CfA3_KEP
2005kl r' 53799.45781 18.400 0.138 CfA3_KEP
2005kl r' 53803.45723 18.433 0.237 CfA3_KEP
2005kl r' 53812.40465 18.865 0.276 CfA3_KEP
2005kl r' 53827.41944 18.995 0.261 CfA3_KEP
2005kl r' 53834.25934 19.181 0.284 CfA3_KEP
2005kl r' 53841.25463 19.122 0.275 CfA3_KEP
2005kl r' 53857.38407 19.641 0.334 CfA3_KEP
2005kl i' 53699.48723 15.489 0.018 CfA3_KEP
2005kl i' 53704.51317 15.423 0.014 CfA3_KEP
2005kl i' 53706.51770 15.414 0.018 CfA3_KEP
2005kl i' 53708.53890 15.444 0.019 CfA3_KEP
2005kl i' 53714.45898 15.593 0.015 CfA3_KEP
2005kl i' 53726.52096 16.124 0.021 CfA3_KEP
2005kl i' 53728.39667 16.126 0.015 CfA3_KEP
2005kl i' 53731.42851 16.297 0.018 CfA3_KEP
2005kl i' 53731.48235 16.318 0.015 CfA3_KEP
2005kl i' 53737.49053 16.493 0.018 CfA3_KEP
2005kl i' 53743.52412 16.675 0.019 CfA3_KEP
2005kl i' 53745.50294 16.709 0.021 CfA3_KEP
2005kl i' 53746.51888 16.749 0.034 CfA3_KEP
2005kl i' 53757.41499 16.993 0.023 CfA3_KEP
2005kl i' 53764.48444 17.101 0.022 CfA3_KEP
2005kl i' 53765.39582 17.071 0.021 CfA3_KEP
2005kl i' 53765.47719 17.124 0.020 CfA3_KEP
2005kl i' 53766.53508 17.120 0.021 CfA3_KEP
2005kl i' 53768.45521 17.179 0.021 CfA3_KEP
2005kl i' 53776.44506 17.302 0.022 CfA3_KEP
2005kl i' 53777.39718 17.364 0.025 CfA3_KEP
2005kl i' 53777.41385 17.360 0.030 CfA3_KEP
2005kl i' 53778.44681 17.375 0.033 CfA3_KEP
2005kl i' 53779.39366 17.420 0.040 CfA3_KEP
2005kl i' 53779.41303 17.438 0.058 CfA3_KEP
2005kl i' 53781.42391 17.430 0.063 CfA3_KEP
2005kl i' 53786.46291 17.476 0.074 CfA3_KEP
2005kl i' 53787.42478 17.501 0.088 CfA3_KEP
2005kl i' 53788.48230 17.535 0.094 CfA3_KEP
2005kl i' 53794.40826 17.658 0.093 CfA3_KEP
2005kl i' 53796.46769 17.749 0.098 CfA3_KEP
2005kl i' 53797.45501 17.686 0.031 CfA3_KEP
2005kl i' 53798.39017 17.698 0.097 CfA3_KEP
2005kl i' 53799.46012 17.747 0.134 CfA3_KEP
2005kl i' 53800.45859 17.683 0.126 CfA3_KEP
2005kl i' 53803.45955 17.833 0.133 CfA3_KEP
2005kl i' 53807.35508 17.873 0.132 CfA3_KEP
2005kl i' 53807.37457 17.854 0.139 CfA3_KEP
2005kl i' 53818.35389 18.129 0.140 CfA3_KEP
2005kl i' 53827.42176 18.365 0.140 CfA3_KEP
2005kl i' 53829.39169 18.293 0.150 CfA3_KEP
2005kl i' 53833.23550 18.323 0.143 CfA3_KEP
2005kl i' 53834.26163 18.373 0.138 CfA3_KEP
2005kl i' 53841.25694 18.444 0.139 CfA3_KEP
2005kl i' 53857.38639 18.833 0.180 CfA3_KEP
2005kl J 53700.479 13.835 0.060 PAIRITEL
2005kl J 53703.488 13.859 0.250 PAIRITEL
2005kl J 53704.466 13.778 0.035 PAIRITEL
2005kl J 53705.460 13.840 0.050 PAIRITEL
2005kl J 53706.465 13.748 0.034 PAIRITEL
2005kl J 53711.462 13.800 0.027 PAIRITEL
2005kl J 53721.422 14.090 0.032 PAIRITEL
2005kl J 53724.417 14.110 0.033 PAIRITEL
2005kl J 53725.407 14.260 0.032 PAIRITEL
2005kl J 53726.406 14.226 0.052 PAIRITEL
2005kl J 53728.400 14.449 0.029 PAIRITEL
2005kl J 53729.396 14.338 0.054 PAIRITEL
2005kl J 53731.393 14.569 0.103 PAIRITEL
2005kl J 53733.393 14.660 0.046 PAIRITEL
2005kl J 53739.381 14.950 0.087 PAIRITEL
2005kl J 53742.361 14.937 0.071 PAIRITEL
2005kl J 53746.388 15.064 0.041 PAIRITEL
2005kl J 53748.392 15.131 0.080 PAIRITEL
2005kl J 53752.394 15.233 0.059 PAIRITEL
2005kl J 53758.417 15.485 0.099 PAIRITEL
2005kl J 53761.550 15.444 0.050 PAIRITEL
2005kl J 53763.570 15.564 0.083 PAIRITEL
2005kl J 53764.385 15.620 0.062 PAIRITEL
2005kl J 53766.390 15.935 0.049 PAIRITEL
2005kl J 53770.405 15.924 0.056 PAIRITEL
2005kl J 53772.411 15.991 0.042 PAIRITEL
2005kl J 53774.423 16.391 0.350 PAIRITEL
2005kl H 53700.479 13.398 0.202 PAIRITEL
2005kl H 53703.488 13.527 0.218 PAIRITEL
2005kl H 53706.465 13.686 0.175 PAIRITEL
2005kl H 53712.466 13.389 0.157 PAIRITEL
2005kl H 53714.440 13.319 0.129 PAIRITEL
2005kl H 53721.422 13.485 0.079 PAIRITEL
2005kl H 53724.417 13.582 0.093 PAIRITEL
2005kl H 53726.406 13.634 0.080 PAIRITEL
2005kl H 53728.400 13.671 0.250 PAIRITEL
2005kl H 53729.396 13.826 0.083 PAIRITEL
2005kl H 53731.393 14.078 0.095 PAIRITEL
2005kl H 53732.395 14.063 0.141 PAIRITEL
2005kl H 53733.393 14.246 0.090 PAIRITEL
2005kl H 53737.377 14.298 0.278 PAIRITEL
2005kl H 53739.381 14.328 0.123 PAIRITEL
2005kl H 53742.361 14.549 0.179 PAIRITEL
2005kl H 53746.388 14.482 0.163 PAIRITEL
2005kl H 53748.392 14.517 0.182 PAIRITEL
2005kl H 53758.417 14.822 0.155 PAIRITEL
2005kl H 53766.390 15.358 0.334 PAIRITEL
2005kl H 53770.405 14.923 0.218 PAIRITEL
2005kl H 53772.411 15.011 0.363 PAIRITEL
2005kl Ks 53700.479 13.667 0.087 PAIRITEL
2005kl Ks 53703.488 12.905 0.068 PAIRITEL
2005kl Ks 53704.466 12.919 0.052 PAIRITEL
2005kl Ks 53721.422 13.087 0.096 PAIRITEL
2005kl Ks 53724.417 13.495 0.144 PAIRITEL
2005kl Ks 53725.407 13.562 0.130 PAIRITEL
2005kl Ks 53726.406 13.512 0.116 PAIRITEL
2005kl Ks 53728.400 13.370 0.094 PAIRITEL
2005kl Ks 53731.393 13.364 0.165 PAIRITEL
2005kl Ks 53732.395 13.297 0.108 PAIRITEL
2005kl Ks 53737.377 13.621 0.155 PAIRITEL
2005kl Ks 53742.361 13.941 0.175 PAIRITEL
2005kl Ks 53746.388 14.305 0.086 PAIRITEL
2005kl Ks 53748.392 14.475 0.282 PAIRITEL
2005kl Ks 53752.394 14.338 0.271 PAIRITEL
2005kl Ks 53758.417 14.882 0.099 PAIRITEL
2005kl Ks 53761.550 14.550 0.084 PAIRITEL
2005kl Ks 53763.570 14.994 0.250 PAIRITEL
2005kl Ks 53764.385 14.550 0.135 PAIRITEL
2005kl Ks 53766.390 15.210 0.143 PAIRITEL
2005kl Ks 53768.403 15.342 0.250 PAIRITEL
2005kl Ks 53770.405 15.361 0.153 PAIRITEL
2005kl Ks 53772.411 15.919 0.175 PAIRITEL
2005kz B 53710.06817 19.901 0.256 CfA3_KEP
2005kz B 53712.07050 19.718 0.283 CfA3_KEP
2005kz B 53714.08825 20.103 0.291 CfA3_KEP
2005kz B 53724.08271 20.261 0.288 CfA3_KEP
2005kz B 53727.07027 20.549 0.327 CfA3_KEP
2005kz B 53729.07742 20.374 0.289 CfA3_KEP
2005kz V 53710.06250 18.655 0.040 CfA3_KEP
2005kz V 53712.06487 18.599 0.056 CfA3_KEP
2005kz V 53713.07958 18.663 0.102 CfA3_KEP
2005kz V 53714.08046 18.644 0.041 CfA3_KEP
2005kz V 53724.07065 19.008 0.062 CfA3_KEP
2005kz V 53727.06247 19.213 0.084 CfA3_KEP
2005kz V 53729.06964 19.284 0.059 CfA3_KEP
2005kz V 53730.07629 19.388 0.114 CfA3_KEP
2005kz r' 53710.06488 18.231 0.033 CfA3_KEP
2005kz r' 53712.06724 18.327 0.037 CfA3_KEP
2005kz r' 53713.08653 18.292 0.054 CfA3_KEP
2005kz r' 53714.08354 18.256 0.030 CfA3_KEP
2005kz r' 53724.07801 18.540 0.037 CfA3_KEP
2005kz r' 53727.06556 18.706 0.041 CfA3_KEP
2005kz r' 53729.07274 18.723 0.036 CfA3_KEP
2005kz r' 53730.07939 18.634 0.041 CfA3_KEP
2005kz i' 53710.06649 18.489 0.055 CfA3_KEP
2005kz i' 53712.06883 18.351 0.047 CfA3_KEP
2005kz i' 53713.08883 18.377 0.101 CfA3_KEP
2005kz i' 53714.08587 18.423 0.054 CfA3_KEP
2005kz i' 53724.08032 18.652 0.067 CfA3_KEP
2005kz i' 53727.06788 18.635 0.056 CfA3_KEP
2005kz i' 53729.07502 18.618 0.048 CfA3_KEP
2005kz i' 53730.08169 18.609 0.061 CfA3_KEP
2005la B 53710.52522 18.195 0.025 CfA3_KEP
2005la B 53726.54000 20.772 0.280 CfA3_KEP
2005la B 53730.49102 20.794 0.283 CfA3_KEP
2005la B 53731.50329 20.701 0.292 CfA3_KEP
2005la B 53742.53306 21.356 0.324 CfA3_KEP
2005la B 53758.52888 21.472 0.325 CfA3_KEP
2005la B 53764.50529 21.391 0.338 CfA3_KEP
2005la V 53710.51956 18.048 0.019 CfA3_KEP
2005la V 53726.53434 20.026 0.107 CfA3_KEP
2005la V 53729.54895 20.468 0.132 CfA3_KEP
2005la V 53731.51537 20.968 0.302 CfA3_KEP
2005la V 53737.50484 21.048 0.287 CfA3_KEP
2005la V 53742.52531 21.002 0.191 CfA3_KEP
2005la V 53745.47934 21.660 0.258 CfA3_KEP
2005la r' 53710.52193 18.059 0.022 CfA3_KEP
2005la r' 53726.55347 19.992 0.199 CfA3_KEP
2005la r' 53729.55133 19.874 0.208 CfA3_KEP
2005la r' 53730.48632 20.251 0.203 CfA3_KEP
2005la r' 53731.49857 19.984 0.200 CfA3_KEP
2005la r' 53731.51844 20.030 0.206 CfA3_KEP
2005la r' 53737.50792 20.699 0.248 CfA3_KEP
2005la r' 53742.52839 20.580 0.296 CfA3_KEP
2005la r' 53745.48241 20.933 0.302 CfA3_KEP
2005la r' 53758.52420 21.623 0.319 CfA3_KEP
2005la i' 53710.52355 18.000 0.027 CfA3_KEP
2005la i' 53726.53832 20.202 0.333 CfA3_KEP
2005la i' 53726.55509 20.072 0.317 CfA3_KEP
2005la i' 53728.46279 19.887 0.340 CfA3_KEP
2005la i' 53729.55295 20.417 0.330 CfA3_KEP
2005la i' 53730.48865 20.606 0.325 CfA3_KEP
2005la i' 53731.50088 20.235 0.320 CfA3_KEP
2005la i' 53745.48471 21.090 0.321 CfA3_KEP
2005la i' 53758.52649 20.814 0.326 CfA3_KEP
2005la i' 53764.50292 21.213 0.319 CfA3_KEP
2005mf U 53734.43198 19.360 0.154 CfA3_KEP
2005mf U 53736.46862 19.533 0.184 CfA3_KEP
2005mf U 53737.44061 19.497 0.256 CfA3_KEP
2005mf U 53739.51123 19.893 0.331 CfA3_KEP
2005mf B 53733.38328 18.845 0.034 CfA3_KEP
2005mf B 53734.42892 18.886 0.037 CfA3_KEP
2005mf B 53736.46558 18.988 0.039 CfA3_KEP
2005mf B 53737.43394 19.048 0.042 CfA3_KEP
2005mf B 53739.50452 19.235 0.065 CfA3_KEP
2005mf B 53742.45514 19.410 0.071 CfA3_KEP
2005mf B 53743.47095 19.537 0.086 CfA3_KEP
2005mf B 53746.50302 20.011 0.185 CfA3_KEP
2005mf B 53761.36183 20.552 0.248 CfA3_KEP
2005mf B 53764.39421 20.663 0.292 CfA3_KEP
2005mf B 53765.32866 20.456 0.227 CfA3_KEP
2005mf B 53766.48287 20.404 0.225 CfA3_KEP
2005mf B 53768.37027 20.541 0.240 CfA3_KEP
2005mf B 53786.30985 20.810 0.277 CfA3_KEP
2005mf B 53788.29631 20.738 0.249 CfA3_KEP
2005mf B 53794.22343 20.858 0.303 CfA3_KEP
2005mf B 53797.24862 20.877 0.276 CfA3_KEP
2005mf B 53798.25723 20.833 0.296 CfA3_KEP
2005mf B 53799.32250 20.635 0.285 CfA3_KEP
2005mf V 53733.37760 18.080 0.022 CfA3_KEP
2005mf V 53734.42323 18.091 0.023 CfA3_KEP
2005mf V 53736.45990 18.104 0.022 CfA3_KEP
2005mf V 53737.42826 18.129 0.024 CfA3_KEP
2005mf V 53739.49885 18.208 0.021 CfA3_KEP
2005mf V 53743.46527 18.440 0.030 CfA3_KEP
2005mf V 53745.38117 18.600 0.054 CfA3_KEP
2005mf V 53746.49736 18.757 0.099 CfA3_KEP
2005mf V 53748.46058 18.752 0.093 CfA3_KEP
2005mf V 53755.34876 19.300 0.096 CfA3_KEP
2005mf V 53761.35404 19.545 0.088 CfA3_KEP
2005mf V 53764.38644 19.682 0.084 CfA3_KEP
2005mf V 53765.32089 19.980 0.091 CfA3_KEP
2005mf V 53766.47509 19.930 0.086 CfA3_KEP
2005mf V 53768.36249 19.913 0.071 CfA3_KEP
2005mf V 53776.39878 20.170 0.298 CfA3_KEP
2005mf V 53786.30009 20.097 0.245 CfA3_KEP
2005mf V 53787.27322 20.488 0.267 CfA3_KEP
2005mf V 53788.29065 20.503 0.236 CfA3_KEP
2005mf V 53794.21777 20.606 0.254 CfA3_KEP
2005mf V 53797.24561 20.845 0.312 CfA3_KEP
2005mf V 53798.24946 20.558 0.278 CfA3_KEP
2005mf V 53799.31950 20.442 0.340 CfA3_KEP
2005mf r' 53733.38000 17.979 0.021 CfA3_KEP
2005mf r' 53734.42563 17.963 0.022 CfA3_KEP
2005mf r' 53736.46229 17.952 0.022 CfA3_KEP
2005mf r' 53737.43066 17.906 0.021 CfA3_KEP
2005mf r' 53739.50124 18.008 0.022 CfA3_KEP
2005mf r' 53743.46765 18.128 0.022 CfA3_KEP
2005mf r' 53745.38356 18.234 0.025 CfA3_KEP
2005mf r' 53746.49973 18.328 0.038 CfA3_KEP
2005mf r' 53748.47281 18.458 0.048 CfA3_KEP
2005mf r' 53748.48468 18.488 0.059 CfA3_KEP
2005mf r' 53755.35149 18.839 0.050 CfA3_KEP
2005mf r' 53761.35713 19.405 0.072 CfA3_KEP
2005mf r' 53765.32396 19.611 0.052 CfA3_KEP
2005mf r' 53766.47818 19.637 0.049 CfA3_KEP
2005mf r' 53768.36557 19.646 0.055 CfA3_KEP
2005mf r' 53774.38288 19.709 0.415 CfA3_KEP
2005mf r' 53776.39407 19.671 0.139 CfA3_KEP
2005mf r' 53779.30257 19.929 0.236 CfA3_KEP
2005mf r' 53781.28611 19.788 0.111 CfA3_KEP
2005mf r' 53786.29679 20.148 0.142 CfA3_KEP
2005mf r' 53787.27560 20.127 0.153 CfA3_KEP
2005mf r' 53788.29302 20.032 0.284 CfA3_KEP
2005mf r' 53794.22014 20.322 0.311 CfA3_KEP
2005mf r' 53797.24087 20.385 0.295 CfA3_KEP
2005mf r' 53798.25255 20.412 0.301 CfA3_KEP
2005mf r' 53799.31476 20.413 0.302 CfA3_KEP
2005mf r' 53800.17088 20.114 0.324 CfA3_KEP
2005mf r' 53800.23304 20.389 0.323 CfA3_KEP
2005mf r' 53803.27887 20.146 0.333 CfA3_KEP
2005mf r' 53807.24241 20.115 0.338 CfA3_KEP
2005mf r' 53808.23177 20.186 0.326 CfA3_KEP
2005mf r' 53811.23044 20.498 0.364 CfA3_KEP
2005mf i' 53733.38161 18.221 0.025 CfA3_KEP
2005mf i' 53734.42724 18.150 0.026 CfA3_KEP
2005mf i' 53736.46389 18.259 0.030 CfA3_KEP
2005mf i' 53737.43227 18.184 0.030 CfA3_KEP
2005mf i' 53739.50285 18.160 0.029 CfA3_KEP
2005mf i' 53743.46926 18.213 0.030 CfA3_KEP
2005mf i' 53745.38516 18.290 0.030 CfA3_KEP
2005mf i' 53746.50134 18.376 0.051 CfA3_KEP
2005mf i' 53748.47443 18.456 0.059 CfA3_KEP
2005mf i' 53755.35345 18.813 0.061 CfA3_KEP
2005mf i' 53761.35944 19.238 0.071 CfA3_KEP
2005mf i' 53764.39185 19.380 0.096 CfA3_KEP
2005mf i' 53765.32629 19.210 0.090 CfA3_KEP
2005mf i' 53766.48047 19.243 0.042 CfA3_KEP
2005mf i' 53768.36789 19.362 0.047 CfA3_KEP
2005mf i' 53776.39637 19.445 0.113 CfA3_KEP
2005mf i' 53777.28486 19.667 0.298 CfA3_KEP
2005mf i' 53779.30417 19.616 0.190 CfA3_KEP
2005mf i' 53781.28771 19.663 0.104 CfA3_KEP
2005mf i' 53786.29839 19.738 0.122 CfA3_KEP
2005mf i' 53787.27720 19.752 0.097 CfA3_KEP
2005mf i' 53788.29464 19.847 0.093 CfA3_KEP
2005mf i' 53794.22176 19.829 0.108 CfA3_KEP
2005mf i' 53797.24318 19.941 0.097 CfA3_KEP
2005mf i' 53798.25484 19.866 0.088 CfA3_KEP
2005mf i' 53799.31707 19.842 0.081 CfA3_KEP
2005mf i' 53803.28116 19.968 0.135 CfA3_KEP
2005mf i' 53807.24473 19.955 0.142 CfA3_KEP
2005mf i' 53811.23273 19.996 0.134 CfA3_KEP
2005mf i' 53817.22674 20.155 0.162 CfA3_KEP
2005mf i' 53827.23579 20.394 0.152 CfA3_KEP
2005mf i' 53838.12310 20.550 0.237 CfA3_KEP
2005mf J 53734.269 17.478 0.089 PAIRITEL
2005mf J 53735.258 17.495 0.044 PAIRITEL
2005mf J 53739.254 17.438 0.041 PAIRITEL
2005mf J 53740.248 17.391 0.051 PAIRITEL
2005mf J 53741.241 17.307 0.058 PAIRITEL
2005mf J 53742.238 17.401 0.022 PAIRITEL
2005mf J 53743.415 17.423 0.020 PAIRITEL
2005mf J 53745.234 17.570 0.052 PAIRITEL
2005mf J 53746.337 17.508 0.026 PAIRITEL
2005mf J 53747.231 17.402 0.046 PAIRITEL
2005mf J 53748.214 17.507 0.032 PAIRITEL
2005mf J 53754.247 17.690 0.042 PAIRITEL
2005mf J 53755.231 18.046 0.080 PAIRITEL
2005mf J 53757.187 17.892 0.066 PAIRITEL
2005mf J 53758.302 18.089 0.053 PAIRITEL
2005mf J 53759.236 18.134 0.054 PAIRITEL
2005mf H 53734.269 17.297 0.074 PAIRITEL
2005mf H 53735.258 17.417 0.069 PAIRITEL
2005mf H 53737.293 17.367 0.060 PAIRITEL
2005mf H 53739.254 17.320 0.086 PAIRITEL
2005mf H 53740.248 17.476 0.175 PAIRITEL
2005mf H 53741.241 17.294 0.053 PAIRITEL
2005mf H 53742.238 17.442 0.081 PAIRITEL
2005mf H 53743.415 17.246 0.027 PAIRITEL
2005mf H 53745.234 17.381 0.071 PAIRITEL
2005mf H 53746.337 17.229 0.067 PAIRITEL
2005mf H 53747.231 17.368 0.089 PAIRITEL
2005mf H 53748.214 17.425 0.069 PAIRITEL
2005mf H 53752.306 17.916 0.101 PAIRITEL
2005mf H 53755.231 17.796 0.131 PAIRITEL
2005mf H 53757.187 17.999 0.108 PAIRITEL
2005mf H 53758.302 17.986 0.146 PAIRITEL
2005mf H 53759.236 18.381 0.153 PAIRITEL
2005mf Ks 53734.269 17.260 0.101 PAIRITEL
2005mf Ks 53735.258 17.105 0.104 PAIRITEL
2005mf Ks 53739.254 17.323 0.343 PAIRITEL
2005mf Ks 53740.248 16.857 0.148 PAIRITEL
2005mf Ks 53741.241 17.118 0.109 PAIRITEL
2005mf Ks 53742.238 16.880 0.060 PAIRITEL
2005mf Ks 53743.415 16.974 0.175 PAIRITEL
2005mf Ks 53745.234 16.799 0.250 PAIRITEL
2005mf Ks 53746.337 17.058 0.221 PAIRITEL
2005mf Ks 53747.231 16.843 0.096 PAIRITEL
2005mf Ks 53748.214 17.136 0.108 PAIRITEL
2005mf Ks 53752.306 17.288 0.119 PAIRITEL
2005mf Ks 53754.247 17.483 0.237 PAIRITEL
2005mf Ks 53755.231 17.306 0.177 PAIRITEL
2005mf Ks 53758.302 17.606 0.320 PAIRITEL
2005mf Ks 53759.236 17.585 0.328 PAIRITEL
2005nb U 53745.53368 19.688 0.269 CfA3_KEP
2005nb U 53746.54582 19.907 0.343 CfA3_KEP
2005nb B 53745.52701 18.963 0.066 CfA3_KEP
2005nb B 53746.53914 19.354 0.088 CfA3_KEP
2005nb B 53757.39962 19.874 0.152 CfA3_KEP
2005nb B 53765.38374 20.256 0.193 CfA3_KEP
2005nb B 53766.50256 20.210 0.201 CfA3_KEP
2005nb B 53768.43993 20.342 0.212 CfA3_KEP
2005nb B 53787.38651 20.465 0.234 CfA3_KEP
2005nb B 53796.37907 20.533 0.217 CfA3_KEP
2005nb B 53797.38175 20.528 0.260 CfA3_KEP
2005nb B 53799.36720 20.409 0.207 CfA3_KEP
2005nb B 53812.45309 20.321 0.365 CfA3_KEP
2005nb B 53815.35098 20.517 0.241 CfA3_KEP
2005nb V 53745.52133 17.867 0.021 CfA3_KEP
2005nb V 53746.53347 17.844 0.038 CfA3_KEP
2005nb V 53757.39397 18.399 0.044 CfA3_KEP
2005nb V 53764.41741 18.842 0.058 CfA3_KEP
2005nb V 53765.37809 18.725 0.042 CfA3_KEP
2005nb V 53766.49687 18.768 0.045 CfA3_KEP
2005nb V 53768.43425 18.784 0.036 CfA3_KEP
2005nb V 53777.36747 19.049 0.062 CfA3_KEP
2005nb V 53778.50061 18.915 0.093 CfA3_KEP
2005nb V 53779.36218 18.993 0.057 CfA3_KEP
2005nb V 53786.45326 19.164 0.053 CfA3_KEP
2005nb V 53787.38084 19.157 0.059 CfA3_KEP
2005nb V 53788.39394 19.131 0.054 CfA3_KEP
2005nb V 53794.30198 19.331 0.128 CfA3_KEP
2005nb V 53796.37608 19.285 0.059 CfA3_KEP
2005nb V 53797.37874 19.236 0.093 CfA3_KEP
2005nb V 53799.36419 19.242 0.042 CfA3_KEP
2005nb V 53800.36654 19.336 0.055 CfA3_KEP
2005nb V 53803.39701 19.479 0.101 CfA3_KEP
2005nb V 53813.32156 19.561 0.094 CfA3_KEP
2005nb V 53815.34797 19.529 0.076 CfA3_KEP
2005nb r' 53745.52372 17.550 0.018 CfA3_KEP
2005nb r' 53746.53584 17.604 0.031 CfA3_KEP
2005nb r' 53757.39637 18.050 0.024 CfA3_KEP
2005nb r' 53764.41978 18.259 0.028 CfA3_KEP
2005nb r' 53765.38047 18.315 0.025 CfA3_KEP
2005nb r' 53766.49926 18.326 0.023 CfA3_KEP
2005nb r' 53768.43664 18.391 0.024 CfA3_KEP
2005nb r' 53777.36416 18.587 0.033 CfA3_KEP
2005nb r' 53778.49591 18.678 0.035 CfA3_KEP
2005nb r' 53786.44854 18.818 0.033 CfA3_KEP
2005nb r' 53787.38323 18.771 0.032 CfA3_KEP
2005nb r' 53788.39633 18.828 0.034 CfA3_KEP
2005nb r' 53794.30436 18.942 0.120 CfA3_KEP
2005nb r' 53796.37135 18.939 0.043 CfA3_KEP
2005nb r' 53799.35944 19.030 0.045 CfA3_KEP
2005nb r' 53800.36184 19.116 0.050 CfA3_KEP
2005nb r' 53803.39939 19.362 0.082 CfA3_KEP
2005nb r' 53812.44536 19.462 0.095 CfA3_KEP
2005nb r' 53813.31682 19.300 0.086 CfA3_KEP
2005nb r' 53815.34323 19.458 0.089 CfA3_KEP
2005nb i' 53745.52534 17.486 0.020 CfA3_KEP
2005nb i' 53746.53747 17.558 0.029 CfA3_KEP
2005nb i' 53757.39795 17.826 0.027 CfA3_KEP
2005nb i' 53764.42138 18.103 0.032 CfA3_KEP
2005nb i' 53765.38207 18.070 0.030 CfA3_KEP
2005nb i' 53766.50087 18.130 0.025 CfA3_KEP
2005nb i' 53768.43824 18.186 0.034 CfA3_KEP
2005nb i' 53777.36575 18.424 0.041 CfA3_KEP
2005nb i' 53778.49821 18.501 0.042 CfA3_KEP
2005nb i' 53779.35978 18.436 0.045 CfA3_KEP
2005nb i' 53786.45083 18.589 0.037 CfA3_KEP
2005nb i' 53787.38483 18.626 0.040 CfA3_KEP
2005nb i' 53788.39793 18.681 0.047 CfA3_KEP
2005nb i' 53794.30596 18.804 0.135 CfA3_KEP
2005nb i' 53796.37367 18.767 0.065 CfA3_KEP
2005nb i' 53799.36176 18.887 0.053 CfA3_KEP
2005nb i' 53800.36413 18.902 0.060 CfA3_KEP
2005nb i' 53803.40097 18.864 0.093 CfA3_KEP
2005nb i' 53812.44767 19.236 0.132 CfA3_KEP
2005nb i' 53813.31914 19.138 0.159 CfA3_KEP
2005nb i' 53815.34554 19.093 0.126 CfA3_KEP
2006F U 53754.15707 19.867 0.227 CfA3_KEP
2006F U 53759.14323 20.434 0.347 CfA3_KEP
2006F U 53762.10907 20.474 0.324 CfA3_KEP
2006F U 53766.21582 20.775 0.488 CfA3_KEP
