Epoch,Wavelength,Flux
0,38880.0,4.6308e-12
0,38920.0,4.6044e-12
0,38960.0,4.5715e-12
0,39000.0,4.5271e-12
0,39040.0,4.4728e-12
0,39080.0,4.4358e-12
0,39120.0,4.4416e-12
0,39160.0,4.4597e-12
0,39200.0,4.4671e-12
0,39230.0,4.4646e-12
0,39270.0,4.4564e-12
0,39310.0,4.444e-12
0,39350.0,4.4292e-12
0,39390.0,4.4144e-12
0,39430.0,4.398e-12
0,39470.0,4.3815e-12
0,39510.0,4.3651e-12
0,39550.0,4.3495e-12
0,39590.0,4.333e-12
0,39630.0,4.3166e-12
0,39670.0,4.2993e-12
0,39710.0,4.2828e-12
0,39750.0,4.2656e-12
0,39790.0,4.2483e-12
0,39830.0,4.2302e-12
0,39870.0,4.2129e-12
0,39910.0,4.194e-12
0,39950.0,4.1759e-12
0,39990.0,4.1553e-12
0,40030.0,4.1315e-12
0,40070.0,4.1011e-12
0,40110.0,4.0591e-12
0,40150.0,3.9982e-12
0,40190.0,3.9341e-12
0,40230.0,3.9193e-12
0,40270.0,3.9514e-12
0,40310.0,3.9752e-12
0,40350.0,3.9769e-12
0,40390.0,3.9579e-12
0,40430.0,3.9086e-12
0,40470.0,3.8008e-12
0,40510.0,3.6824e-12
0,40550.0,3.7145e-12
0,40590.0,3.8181e-12
0,40640.0,3.8666e-12
0,40680.0,3.8773e-12
0,40720.0,3.874e-12
0,40760.0,3.865e-12
0,40800.0,3.8527e-12
0,40840.0,3.8395e-12
0,40880.0,3.8263e-12
0,40920.0,3.8132e-12
0,40960.0,3.7992e-12
0,41000.0,3.7852e-12
0,41040.0,3.7712e-12
0,41090.0,3.7564e-12
0,41130.0,3.7416e-12
0,41170.0,3.7276e-12
0,41210.0,3.7128e-12
0,41250.0,3.698e-12
0,41290.0,3.6832e-12
0,41330.0,3.6676e-12
0,41370.0,3.652e-12
0,41420.0,3.6355e-12
0,41460.0,3.6174e-12
0,41500.0,3.5969e-12
0,41540.0,3.5714e-12
0,41580.0,3.536e-12
0,41620.0,3.4825e-12
0,41670.0,3.4069e-12
0,41710.0,3.3559e-12
0,41750.0,3.3797e-12
0,41790.0,3.4274e-12
0,41830.0,3.4537e-12
0,41880.0,3.462e-12
0,41920.0,3.4603e-12
0,41960.0,3.4529e-12
0,42000.0,3.443e-12
0,42040.0,3.4315e-12
0,42090.0,3.4208e-12
0,42130.0,3.4093e-12
0,42170.0,3.397e-12
0,42210.0,3.3838e-12
0,42250.0,3.3715e-12
0,42300.0,3.3583e-12
0,42340.0,3.346e-12
0,42380.0,3.3328e-12
0,42420.0,3.3205e-12
0,42470.0,3.3073e-12
0,42510.0,3.295e-12
0,42550.0,3.2818e-12
0,42590.0,3.2695e-12
0,42640.0,3.2572e-12
0,42680.0,3.244e-12
0,42720.0,3.2317e-12
0,42770.0,3.2193e-12
0,42810.0,3.207e-12
0,42850.0,3.1946e-12
0,42890.0,3.1815e-12
0,42940.0,3.1691e-12
0,42980.0,3.1568e-12
0,43020.0,3.1445e-12
0,43070.0,3.1321e-12
0,43110.0,3.1198e-12
0,43150.0,3.1075e-12
0,43200.0,3.0951e-12
0,43240.0,3.0828e-12
0,43280.0,3.0704e-12
0,43330.0,3.0581e-12
0,43370.0,3.0449e-12
0,43410.0,3.0318e-12
0,43460.0,3.0178e-12
0,43500.0,3.0022e-12
0,43540.0,2.9849e-12
0,43590.0,2.9627e-12
0,43630.0,2.9323e-12
0,43670.0,2.8854e-12
0,43720.0,2.8163e-12
0,43760.0,2.7661e-12
0,43810.0,2.7891e-12
0,43850.0,2.8368e-12
0,43890.0,2.8632e-12
0,43940.0,2.8714e-12
0,43980.0,2.8706e-12
0,44030.0,2.8648e-12
0,44070.0,2.8574e-12
0,44110.0,2.8484e-12
0,44160.0,2.8393e-12
0,44200.0,2.8286e-12
0,44250.0,2.8188e-12
0,44290.0,2.8081e-12
0,44340.0,2.7974e-12
0,44380.0,2.7867e-12
0,44430.0,2.7768e-12
0,44470.0,2.7653e-12
0,44510.0,2.7554e-12
0,44560.0,2.7447e-12
0,44600.0,2.734e-12
0,44650.0,2.7233e-12
0,44690.0,2.7126e-12
0,44740.0,2.702e-12
0,44780.0,2.6913e-12
0,44830.0,2.6814e-12
0,44870.0,2.6707e-12
0,44920.0,2.66e-12
0,44960.0,2.6493e-12
0,45010.0,2.6394e-12
0,45050.0,2.6296e-12
0,45100.0,2.6189e-12
0,45140.0,2.609e-12
0,45190.0,2.5991e-12
0,45230.0,2.5885e-12
0,45280.0,2.5786e-12
0,45320.0,2.5687e-12
0,45370.0,2.5588e-12
0,45420.0,2.549e-12
0,45460.0,2.5391e-12
0,45510.0,2.5292e-12
0,45550.0,2.5194e-12
0,45600.0,2.5095e-12
0,45640.0,2.4996e-12
0,45690.0,2.4897e-12
0,45740.0,2.4799e-12
0,45780.0,2.47e-12
0,45830.0,2.4601e-12
0,45870.0,2.4503e-12
0,45920.0,2.4404e-12
0,45960.0,2.4305e-12
0,46010.0,2.4215e-12
0,46060.0,2.4108e-12
0,46100.0,2.4009e-12
0,46150.0,2.3902e-12
0,46200.0,2.3795e-12
0,46240.0,2.368e-12
0,46290.0,2.3557e-12
0,46330.0,2.3401e-12
0,46380.0,2.3195e-12
0,46430.0,2.2882e-12
0,46470.0,2.2315e-12
0,46520.0,2.164e-12
0,46570.0,2.164e-12
0,46610.0,2.201e-12
0,46660.0,2.1887e-12
0,46710.0,2.1451e-12
0,46750.0,2.1476e-12
0,46800.0,2.1887e-12
0,46850.0,2.2159e-12
0,46900.0,2.2257e-12
0,46940.0,2.2265e-12
0,46990.0,2.2233e-12
0,47040.0,2.2175e-12
0,47080.0,2.2109e-12
0,47130.0,2.2035e-12
0,47180.0,2.1961e-12
0,47230.0,2.1879e-12
0,47270.0,2.1805e-12
0,47320.0,2.1723e-12
0,47370.0,2.164e-12
0,47420.0,2.1558e-12
0,47460.0,2.1476e-12
0,47510.0,2.1394e-12
0,47560.0,2.1311e-12
0,47610.0,2.1229e-12
0,47650.0,2.1147e-12
0,47700.0,2.1065e-12
0,47750.0,2.0982e-12
0,47800.0,2.0908e-12
0,47840.0,2.0826e-12
0,47890.0,2.0744e-12
0,47940.0,2.0662e-12
0,47990.0,2.0579e-12
0,48040.0,2.0505e-12
0,48080.0,2.0423e-12
0,48130.0,2.0341e-12
0,48180.0,2.0267e-12
0,48230.0,2.0184e-12
0,48280.0,2.011e-12
0,48330.0,2.0028e-12
0,48370.0,1.9954e-12
0,48420.0,1.9872e-12
0,48470.0,1.9798e-12
0,48520.0,1.9724e-12
0,48570.0,1.9642e-12
0,48620.0,1.9568e-12
0,48670.0,1.9494e-12
0,48720.0,1.942e-12
0,48760.0,1.9337e-12
0,48810.0,1.9263e-12
0,48860.0,1.9189e-12
0,48910.0,1.9115e-12
0,48960.0,1.9041e-12
0,49010.0,1.8967e-12
0,49060.0,1.8893e-12
0,49110.0,1.8819e-12
0,49160.0,1.8745e-12
0,49210.0,1.8671e-12
0,49260.0,1.8597e-12
0,49300.0,1.8531e-12
0,49350.0,1.8457e-12
0,49400.0,1.8383e-12
0,49450.0,1.8317e-12
0,49500.0,1.8243e-12
0,49550.0,1.8169e-12
0,49600.0,1.8095e-12
0,49650.0,1.8029e-12
0,49700.0,1.7955e-12
0,49750.0,1.789e-12
0,49800.0,1.7816e-12
0,49850.0,1.775e-12
0,49900.0,1.7684e-12
0,49950.0,1.761e-12
0,50000.0,1.7544e-12
0,50050.0,1.7478e-12
0,50100.0,1.7404e-12
0,50150.0,1.733e-12
0,50200.0,1.7265e-12
0,50250.0,1.7191e-12
0,50300.0,1.7125e-12
0,50350.0,1.7067e-12
0,50400.0,1.7001e-12
0,50450.0,1.6936e-12
0,50500.0,1.687e-12
0,50560.0,1.6804e-12
0,50610.0,1.6738e-12
0,50660.0,1.6672e-12
0,50710.0,1.6598e-12
0,50760.0,1.6533e-12
0,50810.0,1.6458e-12
0,50860.0,1.6384e-12
0,50910.0,1.631e-12
0,50960.0,1.6236e-12
0,51010.0,1.6154e-12
0,51060.0,1.6055e-12
0,51120.0,1.5924e-12
0,51170.0,1.571e-12
0,51220.0,1.5348e-12
0,51270.0,1.4962e-12
0,51320.0,1.4986e-12
0,51370.0,1.5291e-12
0,51420.0,1.5471e-12
0,51480.0,1.5521e-12
0,51530.0,1.5513e-12
0,51580.0,1.548e-12
0,51630.0,1.543e-12
0,51680.0,1.5373e-12
0,51730.0,1.5323e-12
0,51790.0,1.5274e-12
0,51840.0,1.5225e-12
0,51890.0,1.5175e-12
0,51940.0,1.5118e-12
0,51990.0,1.5068e-12
0,52050.0,1.5011e-12
0,52100.0,1.4953e-12
0,52150.0,1.4896e-12
0,52200.0,1.4838e-12
0,52250.0,1.4781e-12
0,52310.0,1.4723e-12
0,52360.0,1.4657e-12
0,52410.0,1.46e-12
0,52460.0,1.4534e-12
0,52520.0,1.4468e-12
0,52570.0,1.4394e-12
0,52620.0,1.4328e-12
0,52680.0,1.4279e-12
0,52730.0,1.4238e-12
0,52780.0,1.4188e-12
0,52830.0,1.4147e-12
0,52890.0,1.4098e-12
0,52940.0,1.4049e-12
0,52990.0,1.3991e-12
0,53050.0,1.3942e-12
0,53100.0,1.3892e-12
0,53150.0,1.3835e-12
0,53210.0,1.3785e-12
0,53260.0,1.3728e-12
0,53310.0,1.367e-12
0,53370.0,1.3621e-12
0,53420.0,1.3563e-12
0,53470.0,1.3506e-12
0,53530.0,1.3448e-12
0,53580.0,1.3391e-12
0,53630.0,1.3325e-12
0,53690.0,1.3259e-12
0,53740.0,1.3177e-12
0,53800.0,1.3111e-12
0,53850.0,1.3078e-12
0,53900.0,1.3045e-12
0,53960.0,1.3012e-12
0,54010.0,1.2979e-12
0,54070.0,1.2938e-12
0,54120.0,1.2889e-12
0,54170.0,1.2839e-12
0,54230.0,1.2798e-12
0,54280.0,1.2749e-12
0,54340.0,1.27e-12
0,54390.0,1.265e-12
0,54450.0,1.2601e-12
0,54500.0,1.2552e-12
0,54560.0,1.2502e-12
0,54610.0,1.2453e-12
0,54660.0,1.2404e-12
0,54720.0,1.2354e-12
0,54770.0,1.2305e-12
0,54830.0,1.2255e-12
0,54880.0,1.2206e-12
0,54940.0,1.2149e-12
0,54990.0,1.2099e-12
0,55050.0,1.2042e-12
0,55100.0,1.1968e-12
0,55160.0,1.1885e-12
0,55220.0,1.1803e-12
0,55270.0,1.1754e-12
0,55330.0,1.1737e-12
0,55380.0,1.1729e-12
0,55440.0,1.1704e-12
0,55490.0,1.1671e-12
0,55550.0,1.1639e-12
0,55600.0,1.1597e-12
0,55660.0,1.1556e-12
0,55720.0,1.1515e-12
0,55770.0,1.1466e-12
0,55830.0,1.1425e-12
0,55880.0,1.1384e-12
0,55940.0,1.1342e-12
0,56000.0,1.1293e-12
0,56050.0,1.1252e-12
0,56110.0,1.1211e-12
0,56160.0,1.1162e-12
0,56220.0,1.112e-12
0,56280.0,1.1079e-12
0,56330.0,1.103e-12
0,56390.0,1.0989e-12
0,56450.0,1.0948e-12
0,56500.0,1.0907e-12
0,56560.0,1.0857e-12
0,56620.0,1.0816e-12
0,56670.0,1.0775e-12
0,56730.0,1.0726e-12
0,56790.0,1.0676e-12
0,56840.0,1.0627e-12
0,56900.0,1.0569e-12
0,56960.0,1.0503e-12
0,57010.0,1.0413e-12
0,57070.0,1.0314e-12
0,57130.0,1.0257e-12
0,57190.0,1.0265e-12
0,57240.0,1.0281e-12
0,57300.0,1.0273e-12
0,57360.0,1.0249e-12
0,57420.0,1.0224e-12
0,57470.0,1.0191e-12
0,57530.0,1.0158e-12
0,57590.0,1.0117e-12
0,57650.0,1.0084e-12
0,57700.0,1.0043e-12
0,57760.0,1.0002e-12
0,57820.0,9.9606e-13
0,57880.0,9.9277e-13
0,57940.0,9.8866e-13
0,57990.0,9.8455e-13
0,58050.0,9.8126e-13
0,58110.0,9.7715e-13
0,58170.0,9.7303e-13
0,58230.0,9.697399999999999e-13
0,58290.0,9.6563e-13
0,58340.0,9.615200000000001e-13
0,58400.0,9.582299999999998e-13
0,58460.0,9.5412e-13
0,58520.0,9.5e-13
0,58580.0,9.4589e-13
0,58640.0,9.417799999999999e-13
0,58700.0,9.3767e-13
0,58750.0,9.3355e-13
0,58810.0,9.278e-13
0,58870.0,9.2122e-13
0,58930.0,9.1052e-13
0,58990.0,8.9325e-13
0,59050.0,8.694e-13
0,59110.0,8.6446e-13
0,59170.0,8.8091e-13
0,59230.0,8.916e-13
0,59290.0,8.9407e-13
0,59350.0,8.9243e-13
0,59410.0,8.866700000000001e-13
0,59470.0,8.784399999999999e-13
0,59520.0,8.669299999999999e-13
0,59580.0,8.611700000000001e-13
0,59640.0,8.6446e-13
0,59700.0,8.685700000000001e-13
0,59760.0,8.702200000000001e-13
0,59820.0,8.685700000000001e-13
0,59880.0,8.669299999999999e-13
0,59940.0,8.6446e-13
0,60000.0,8.611700000000001e-13
0,60060.0,8.5788e-13
0,60120.0,8.5541e-13
0,60180.0,8.521200000000001e-13
0,60240.0,8.488299999999999e-13
0,60310.0,8.455399999999999e-13
0,60370.0,8.4225e-13
0,60430.0,8.3896e-13
0,60490.0,8.356700000000001e-13
0,60550.0,8.323799999999999e-13
0,60610.0,8.2909e-13
0,60670.0,8.258e-13
0,60730.0,8.2251e-13
0,60790.0,8.1955e-13
0,60850.0,8.163399999999999e-13
0,60910.0,8.132199999999999e-13
0,60970.0,8.1001e-13
0,61030.0,8.068e-13
0,61100.0,8.036800000000001e-13
0,61160.0,8.0055e-13
0,61220.0,7.974300000000001e-13
0,61280.0,7.9438e-13
0,61340.0,7.9126e-13
0,61400.0,7.8813e-13
0,61460.0,7.850899999999999e-13
0,61530.0,7.8196e-13
0,61590.0,7.7892e-13
0,61650.0,7.7588e-13
0,61710.0,7.7283e-13
0,61770.0,7.6979e-13
0,61830.0,7.6675e-13
0,61900.0,7.637899999999999e-13
0,61960.0,7.607399999999999e-13
0,62020.0,7.5778e-13
0,62080.0,7.5474e-13
0,62150.0,7.517800000000001e-13
0,62210.0,7.4873e-13
0,62270.0,7.456899999999999e-13
0,62330.0,7.4265e-13
0,62400.0,7.3952e-13
0,62460.0,7.364e-13
0,62520.0,7.330199999999999e-13
0,62580.0,7.294e-13
0,62650.0,7.2521e-13
0,62710.0,7.1995e-13
0,62770.0,7.1254e-13
0,62830.0,7.0152e-13
0,62900.0,6.9042e-13
0,62960.0,6.8968e-13
0,63020.0,6.9626e-13
0,63090.0,7.0045e-13
0,63150.0,7.013600000000001e-13
0,63210.0,7.0053e-13
0,63280.0,6.9889e-13
0,63340.0,6.9675e-13
0,63400.0,6.9437e-13
0,63470.0,6.919e-13
0,63530.0,6.8935e-13
0,63590.0,6.868e-13
0,63660.0,6.8417e-13
0,63720.0,6.8153e-13
0,63790.0,6.789e-13
0,63850.0,6.7627e-13
0,63910.0,6.736399999999999e-13
0,63980.0,6.710899999999999e-13
0,64040.0,6.684600000000001e-13
0,64110.0,6.6582e-13
0,64170.0,6.6327e-13
0,64230.0,6.6064e-13
0,64300.0,6.5809e-13
0,64360.0,6.5554e-13
0,64430.0,6.5291e-13
0,64490.0,6.503600000000001e-13
0,64560.0,6.4781e-13
0,64620.0,6.4534e-13
0,64690.0,6.427899999999999e-13
0,64750.0,6.4024e-13
0,64820.0,6.3769e-13
0,64880.0,6.3523e-13
0,64950.0,6.3276e-13
0,65010.0,6.302899999999999e-13
0,65080.0,6.278199999999999e-13
0,65140.0,6.253600000000001e-13
0,65210.0,6.2289e-13
0,65270.0,6.205e-13
0,65340.0,6.1804e-13
0,65400.0,6.1557e-13
0,65470.0,6.1318e-13
0,65540.0,6.107199999999999e-13
0,65600.0,6.0833e-13
0,65670.0,6.0595e-13
0,65730.0,6.0356e-13
0,65800.0,6.0126e-13
0,65860.0,5.9887e-13
0,65930.0,5.9657e-13
0,66000.0,5.9418e-13
0,66060.0,5.9188e-13
0,66130.0,5.895e-13
0,66200.0,5.871899999999999e-13
0,66260.0,5.8481e-13
0,66330.0,5.825e-13
0,66390.0,5.802e-13
0,66460.0,5.7798e-13
0,66530.0,5.7568e-13
0,66590.0,5.734600000000001e-13
0,66660.0,5.7124e-13
0,66730.0,5.6893e-13
0,66790.0,5.6671e-13
0,66860.0,5.6441e-13
0,66930.0,5.6219e-13
0,67000.0,5.5988e-13
0,67060.0,5.5758e-13
0,67130.0,5.552e-13
0,67200.0,5.5281e-13
0,67260.0,5.5034e-13
0,67330.0,5.4771e-13
0,67400.0,5.4483e-13
0,67470.0,5.413e-13
0,67530.0,5.3636e-13
0,67600.0,5.2863e-13
0,67670.0,5.1827e-13
0,67740.0,5.136600000000001e-13
0,67810.0,5.188399999999999e-13
0,67870.0,5.2394e-13
0,67940.0,5.2559e-13
0,68010.0,5.2542e-13
0,68080.0,5.242699999999999e-13
0,68150.0,5.2271e-13
0,68220.0,5.209800000000001e-13
0,68280.0,5.1909e-13
0,68350.0,5.1728e-13
0,68420.0,5.153e-13
0,68490.0,5.1341e-13
0,68560.0,5.1152e-13
0,68630.0,5.0963e-13
0,68700.0,5.076600000000001e-13
0,68760.0,5.0568e-13
0,68830.0,5.037100000000001e-13
0,68900.0,5.0173e-13
0,68970.0,4.997600000000001e-13
0,69040.0,4.977899999999999e-13
0,69110.0,4.958100000000001e-13
0,69180.0,4.938399999999999e-13
0,69250.0,4.9186e-13
0,69320.0,4.8981e-13
0,69390.0,4.8775e-13
0,69460.0,4.8578e-13
0,69530.0,4.838800000000001e-13
0,69600.0,4.8208e-13
0,69670.0,4.8035e-13
0,69740.0,4.7854e-13
0,69810.0,4.7673e-13
0,69880.0,4.7492e-13
0,69950.0,4.730300000000001e-13
0,70020.0,4.7122e-13
0,70090.0,4.6941e-13
0,70160.0,4.6752e-13
0,70230.0,4.6571e-13
0,70300.0,4.638199999999999e-13
0,70370.0,4.620100000000001e-13
0,70440.0,4.602e-13
0,70510.0,4.583899999999999e-13
0,70580.0,4.565e-13
0,70650.0,4.546e-13
0,70720.0,4.5271000000000005e-13
0,70790.0,4.5073999999999996e-13
0,70860.0,4.4885e-13
0,70930.0,4.4695e-13
0,71000.0,4.4531000000000005e-13
0,71080.0,4.4375e-13
0,71150.0,4.4218000000000004e-13
0,71220.0,4.4053999999999996e-13
0,71290.0,4.3888999999999996e-13
0,71360.0,4.3717e-13
0,71430.0,4.3552e-13
0,71500.0,4.3378999999999996e-13
0,71580.0,4.3215e-13
0,71650.0,4.305e-13
0,71720.0,4.2878e-13
0,71790.0,4.2713e-13
0,71860.0,4.254e-13
0,71940.0,4.2376000000000005e-13
0,72010.0,4.2203e-13
0,72080.0,4.2038999999999994e-13
0,72150.0,4.1866000000000006e-13
0,72220.0,4.1693e-13
0,72300.0,4.1528999999999994e-13
0,72370.0,4.1356000000000006e-13
0,72440.0,4.1183e-13
0,72510.0,4.1002e-13
0,72590.0,4.0813e-13
0,72660.0,4.0624e-13
0,72730.0,4.0459e-13
0,72810.0,4.032e-13
0,72880.0,4.0188e-13
0,72950.0,4.0056e-13
0,73020.0,3.9908e-13
0,73100.0,3.976e-13
0,73170.0,3.9612e-13
0,73240.0,3.9464e-13
0,73320.0,3.9308000000000003e-13
0,73390.0,3.9152e-13
0,73470.0,3.9004e-13
0,73540.0,3.8846999999999996e-13
0,73610.0,3.8691e-13
0,73690.0,3.8535e-13
0,73760.0,3.8378e-13
0,73830.0,3.8221999999999996e-13
0,73910.0,3.8066e-13
0,73980.0,3.7900999999999997e-13
0,74060.0,3.7745e-13
0,74130.0,3.7572e-13
0,74210.0,3.7390999999999997e-13
0,74280.0,3.7194000000000003e-13
0,74350.0,3.6939e-13
0,74430.0,3.6544e-13
0,74500.0,3.5795999999999997e-13
0,74580.0,3.4916e-13
0,74650.0,3.5023e-13
0,74730.0,3.559e-13
0,74800.0,3.5664000000000003e-13
0,74880.0,3.5302e-13
0,74950.0,3.4488000000000004e-13
0,75030.0,3.3674e-13
0,75100.0,3.3805e-13
0,75180.0,3.4463e-13
0,75250.0,3.4858e-13
0,75330.0,3.4981999999999997e-13
0,75400.0,3.4981999999999997e-13
0,75480.0,3.4924e-13
0,75560.0,3.4833000000000004e-13
0,75630.0,3.4727e-13
0,75710.0,3.4611e-13
0,75780.0,3.4488000000000004e-13
0,75860.0,3.4365e-13
0,75940.0,3.4233e-13
0,76010.0,3.4101e-13
0,76090.0,3.3978000000000004e-13
0,76160.0,3.3846e-13
0,76240.0,3.3715e-13
0,76320.0,3.3583e-13
0,76390.0,3.3451999999999997e-13
0,76470.0,3.332e-13
0,76550.0,3.3197e-13
0,76620.0,3.3065e-13
0,76700.0,3.2933e-13
0,76780.0,3.2802e-13
0,76850.0,3.2678e-13
0,76930.0,3.2547e-13
0,77010.0,3.2415e-13
0,77090.0,3.2284e-13
0,77160.0,3.216e-13
0,77240.0,3.2029e-13
0,77320.0,3.1897e-13
0,77390.0,3.1757e-13
0,77470.0,3.1617e-13
0,77550.0,3.1461e-13
0,77630.0,3.1288000000000003e-13
0,77710.0,3.1091e-13
0,77780.0,3.091e-13
0,77860.0,3.0811e-13
0,77940.0,3.0762e-13
0,78020.0,3.0704e-13
0,78100.0,3.0622e-13
0,78170.0,3.0523e-13
0,78250.0,3.0417e-13
0,78330.0,3.031e-13
0,78410.0,3.0194e-13
0,78490.0,3.0079e-13
0,78570.0,2.9964e-13
0,78650.0,2.9849e-13
0,78720.0,2.9734e-13
0,78800.0,2.961e-13
0,78880.0,2.9495e-13
0,78960.0,2.938e-13
0,79040.0,2.9265e-13
0,79120.0,2.915e-13
0,79200.0,2.9035e-13
0,79280.0,2.8928e-13
0,79360.0,2.8813e-13
0,79440.0,2.8697e-13
0,79520.0,2.8582e-13
0,79600.0,2.8475e-13
0,79680.0,2.836e-13
0,79760.0,2.8245e-13
0,79840.0,2.8138e-13
0,79920.0,2.8023e-13
0,80000.0,2.7916e-13
0,80080.0,2.7809000000000003e-13
0,80160.0,2.7694000000000003e-13
0,80240.0,2.7586999999999996e-13
0,80320.0,2.748e-13
0,80400.0,2.7373000000000004e-13
0,80480.0,2.7258000000000004e-13
0,80560.0,2.7150999999999997e-13
0,80640.0,2.7044e-13
0,80720.0,2.6937e-13
0,80800.0,2.683e-13
0,80880.0,2.6723e-13
0,80960.0,2.6608e-13
0,81050.0,2.6493e-13
0,81130.0,2.6378e-13
0,81210.0,2.6255e-13
0,81290.0,2.6115e-13
0,81370.0,2.5941999999999997e-13
0,81450.0,2.572e-13
0,81530.0,2.5531e-13
0,81620.0,2.5481e-13
0,81700.0,2.5498000000000004e-13
0,81780.0,2.5481e-13
0,81860.0,2.5424e-13
0,81940.0,2.535e-13
0,82030.0,2.5268000000000004e-13
0,82110.0,2.5177e-13
0,82190.0,2.5086999999999997e-13
0,82270.0,2.4988000000000004e-13
0,82360.0,2.4889e-13
0,82440.0,2.4799e-13
0,82520.0,2.47e-13
0,82600.0,2.4601e-13
0,82690.0,2.4511e-13
0,82770.0,2.4411999999999997e-13
0,82850.0,2.4314e-13
0,82930.0,2.4223e-13
0,83020.0,2.4124e-13
0,83100.0,2.4034e-13
0,83180.0,2.3935e-13
0,83270.0,2.3845e-13
0,83350.0,2.3746e-13
0,83430.0,2.3655e-13
0,83520.0,2.3556999999999997e-13
0,83600.0,2.3466e-13
0,83690.0,2.3376e-13
0,83770.0,2.3277e-13
0,83850.0,2.3187e-13
0,83940.0,2.3096e-13
0,84020.0,2.3006e-13
0,84110.0,2.2915e-13
0,84190.0,2.2825e-13
0,84280.0,2.2734000000000002e-13
0,84360.0,2.2644000000000002e-13
0,84440.0,2.2561999999999998e-13
0,84530.0,2.2470999999999998e-13
0,84610.0,2.2380999999999998e-13
0,84700.0,2.229e-13
0,84780.0,2.22e-13
0,84870.0,2.2116999999999998e-13
0,84950.0,2.2026999999999998e-13
0,85040.0,2.1945e-13
0,85120.0,2.1854000000000002e-13
0,85210.0,2.1771999999999998e-13
0,85290.0,2.1680999999999999e-13
0,85380.0,2.1599e-13
0,85470.0,2.1509000000000002e-13
0,85550.0,2.1426e-13
0,85640.0,2.1335999999999999e-13
0,85720.0,2.1254000000000002e-13
0,85810.0,2.1163000000000003e-13
0,85890.0,2.1080999999999999e-13
0,85980.0,2.0990999999999999e-13
0,86070.0,2.0908000000000003e-13
0,86150.0,2.081e-13
0,86240.0,2.0711e-13
0,86330.0,2.0596e-13
0,86410.0,2.0456e-13
0,86500.0,2.0259e-13
0,86590.0,2.002e-13
0,86670.0,1.9905e-13
0,86760.0,1.9962e-13
0,86850.0,2.002e-13
0,86930.0,2.0012e-13
0,87020.0,1.9962e-13
0,87110.0,1.9888e-13
0,87200.0,1.9798e-13
0,87280.0,1.9683e-13
0,87370.0,1.9518e-13
0,87460.0,1.9222000000000001e-13
0,87550.0,1.8794e-13
0,87630.0,1.8655e-13
0,87720.0,1.8918e-13
0,87810.0,1.9107000000000001e-13
0,87900.0,1.9148e-13
0,87990.0,1.9122999999999998e-13
0,88070.0,1.9074e-13
0,88160.0,1.9007999999999998e-13
0,88250.0,1.8942000000000001e-13
0,88340.0,1.8877e-13
0,88430.0,1.8803e-13
0,88520.0,1.8729e-13
0,88600.0,1.8655e-13
0,88690.0,1.8581e-13
0,88780.0,1.8515e-13
0,88870.0,1.8441e-13
0,88960.0,1.8375e-13
0,89050.0,1.8301e-13
0,89140.0,1.8227000000000001e-13
0,89230.0,1.8161e-13
0,89320.0,1.8087000000000002e-13
0,89410.0,1.8012999999999999e-13
0,89500.0,1.7947000000000002e-13
0,89590.0,1.7872999999999999e-13
0,89680.0,1.7807e-13
0,89770.0,1.7733e-13
0,89860.0,1.7667999999999999e-13
0,89950.0,1.7594e-13
0,90040.0,1.7527999999999999e-13
0,90130.0,1.7454e-13
0,90220.0,1.7387999999999999e-13
0,90310.0,1.7314e-13
0,90400.0,1.7248e-13
0,90490.0,1.7182e-13
0,90580.0,1.7117000000000002e-13
0,90670.0,1.7051e-13
0,90760.0,1.6985e-13
0,90850.0,1.6919e-13
0,90940.0,1.6853e-13
0,91030.0,1.6788e-13
0,91130.0,1.6713e-13
0,91220.0,1.6648e-13
0,91310.0,1.6574e-13
0,91400.0,1.6508e-13
0,91490.0,1.645e-13
0,91580.0,1.6384e-13
0,91680.0,1.6319e-13
0,91770.0,1.6253e-13
0,91860.0,1.6187e-13
0,91950.0,1.6121e-13
0,92040.0,1.6055e-13
0,92140.0,1.5998e-13
0,92230.0,1.5932e-13
0,92320.0,1.5866e-13
0,92410.0,1.58e-13
0,92510.0,1.5735e-13
0,92600.0,1.5669e-13
0,92690.0,1.5611e-13
0,92780.0,1.5546e-13
0,92880.0,1.5488e-13
0,92970.0,1.543e-13
0,93060.0,1.5365e-13
0,93160.0,1.5307e-13
0,93250.0,1.5240999999999998e-13
0,93340.0,1.5175e-13
0,93440.0,1.5100999999999998e-13
0,93530.0,1.5019000000000001e-13
0,93620.0,1.492e-13
0,93720.0,1.4781e-13
0,93810.0,1.4567e-13
0,93910.0,1.4385999999999998e-13
0,94000.0,1.441e-13
0,94100.0,1.4509000000000002e-13
0,94190.0,1.455e-13
0,94280.0,1.4542e-13
0,94380.0,1.4509000000000002e-13
0,94470.0,1.4468e-13
0,94570.0,1.4419000000000001e-13
0,94660.0,1.4360999999999998e-13
0,94760.0,1.4312e-13
0,94850.0,1.4254000000000002e-13
0,94950.0,1.4197e-13
0,95040.0,1.4139000000000002e-13
0,95140.0,1.4073e-13
0,95230.0,1.4024000000000002e-13
0,95330.0,1.3965999999999998e-13
0,95420.0,1.3917e-13
0,95520.0,1.3868e-13
0,95620.0,1.3818e-13
0,95710.0,1.3760999999999998e-13
0,95810.0,1.3710999999999998e-13
0,95900.0,1.3654000000000002e-13
0,96000.0,1.3604000000000002e-13
0,96100.0,1.3547e-13
